lipid_target,15JAN2021 WA COVID-LTR_1,15JAN2021 WA COVID-LTR_10,15JAN2021 WA COVID-LTR_11,15JAN2021 WA COVID-LTR_12,15JAN2021 WA COVID-LTR_13,15JAN2021 WA COVID-LTR_14,15JAN2021 WA COVID-LTR_15,15JAN2021 WA COVID-LTR_16,15JAN2021 WA COVID-LTR_17,15JAN2021 WA COVID-LTR_18,15JAN2021 WA COVID-LTR_19,15JAN2021 WA COVID-LTR_2,15JAN2021 WA COVID-LTR_20,15JAN2021 WA COVID-LTR_21,15JAN2021 WA COVID-LTR_22,15JAN2021 WA COVID-LTR_23,15JAN2021 WA COVID-LTR_3,15JAN2021 WA COVID-LTR_4,15JAN2021 WA COVID-LTR_5,15JAN2021 WA COVID-LTR_6,15JAN2021 WA COVID-LTR_7,15JAN2021 WA COVID-LTR_8,15JAN2021 WA COVID-LTR_9
TAG(44:0_FA18:0),0.027416985,0.029517479,0.02971181,0.03029399,0.028642341,0.02905068,0.029872801,0.027057628,0.028059319,0.030591846,0.030482867,0.027920716,0.027827693,0.029349988,0.028605974,0.027875805,0.028072466,0.028869958,0.029000413,0.027039724,0.027991505,0.027918342,0.026713036
TAG(44:1_FA14:0),0.150335664,0.191445553,0.168779767,0.181009816,0.175164981,0.174126371,0.171023196,0.145500983,0.157124175,0.180841078,0.162246121,0.167690722,0.159730649,0.164533543,0.150958862,0.168114239,0.167022722,0.154688997,0.160784359,0.155034257,0.165596969,0.160859152,0.148718073
TAG(44:1_FA16:0),0.207360573,0.252910073,0.232262313,0.241304933,0.237834442,0.244467715,0.241725289,0.203074555,0.224324184,0.244536389,0.229210931,0.232711161,0.226138787,0.224115836,0.219019204,0.223272023,0.235326541,0.219076464,0.231477694,0.217107476,0.225061909,0.216637768,0.211117679
TAG(44:1_FA16:1),0.049272308,0.054454827,0.053972072,0.057128272,0.054065518,0.05728512,0.054379881,0.047861602,0.049339538,0.054435404,0.050012603,0.050496533,0.049495234,0.048651911,0.050306173,0.047320193,0.051842843,0.050055462,0.052560705,0.04984262,0.04831793,0.04831197,0.047494894
TAG(44:1_FA18:1),0.141974791,0.161755704,0.153826738,0.159097289,0.14976052,0.151690475,0.153165623,0.133663617,0.144489456,0.161621536,0.150100436,0.153386107,0.154695532,0.148670397,0.149367253,0.150439328,0.14975452,0.149351806,0.149495646,0.15015824,0.145612181,0.145191299,0.129552657
TAG(44:2_FA14:0),0.062371563,0.079163644,0.072354997,0.073999771,0.073799373,0.07007945,0.068384328,0.062358371,0.064280559,0.07740785,0.069232998,0.072905945,0.067514052,0.066444893,0.065437891,0.06561625,0.070737817,0.067507297,0.069832534,0.065371272,0.068588203,0.06712724,0.062178077
TAG(44:2_FA16:0),0.100011697,0.123025379,0.110450742,0.113895017,0.109948448,0.105498207,0.107644048,0.095791019,0.100080384,0.115471829,0.106772207,0.114098707,0.103832311,0.108049354,0.102686509,0.104655939,0.110682271,0.103204796,0.106350413,0.100333371,0.104703777,0.106935632,0.094753466
TAG(44:2_FA16:1),0.020074875,0.023379578,0.021611274,0.02441292,0.02194047,0.025276965,0.022488485,0.019781339,0.020409648,0.022130791,0.020669413,0.020341162,0.020163895,0.020816656,0.020376969,0.019650397,0.019971839,0.020568622,0.021290344,0.020273519,0.019763552,0.020725135,0.01864835
TAG(44:2_FA18:1),0.033833055,0.039016432,0.035419356,0.039582098,0.035026714,0.035392156,0.03562619,0.031928207,0.034099402,0.038080014,0.038325297,0.036819195,0.035279669,0.034391539,0.035882665,0.034900483,0.035152435,0.036525966,0.035893752,0.035806194,0.033980052,0.034932036,0.032029319
TAG(44:2_FA18:2),0.177588033,0.228690441,0.215894593,0.204287171,0.211916998,0.202564131,0.192837381,0.206227295,0.197330804,0.214506527,0.211685677,0.215755397,0.198282645,0.200268429,0.20521886,0.201624275,0.214846746,0.20857939,0.203706703,0.205997412,0.198785798,0.196352871,0.173229218
TAG(44:3_FA18:2),0.03873446,0.048024454,0.044055393,0.043256425,0.043352869,0.043776051,0.0411109,0.043105381,0.042687309,0.045280465,0.044560616,0.044946996,0.041336822,0.04162157,0.043286466,0.042558532,0.04524706,0.044269514,0.044421439,0.043286358,0.041111631,0.04200685,0.037570054
TAG(45:0_FA14:0),0.034505053,0.032906994,0.031279259,0.036079263,0.033837791,0.037481464,0.031827766,0.028028835,0.027945363,0.030104342,0.028025197,0.035506591,0.028514892,0.027369746,0.025571832,0.027151487,0.036871564,0.033685729,0.03388708,0.03331962,0.034265656,0.033797988,0.03052654
TAG(45:0_FA16:0),0.045855473,0.048023373,0.043521399,0.050198225,0.045193865,0.049529472,0.045194456,0.041208571,0.040764363,0.043282985,0.040667344,0.048550669,0.041220303,0.042163991,0.039827265,0.038921699,0.050047657,0.048137875,0.047965855,0.045598221,0.042489663,0.047334891,0.043392053
TAG(45:1_FA16:0),0.015984194,0.018898388,0.017995174,0.02066766,0.017288892,0.021752672,0.018216513,0.015153014,0.014934812,0.017989452,0.01644353,0.018090869,0.015044739,0.016297254,0.016129874,0.015869623,0.016847014,0.016784443,0.015833238,0.015528099,0.015498918,0.016454156,0.01554507
TAG(45:1_FA18:1),0.011466545,0.013453407,0.011975758,0.014057391,0.012316123,0.01323426,0.012167492,0.0108506,0.011729903,0.013091772,0.012159159,0.01257765,0.012058811,0.011942646,0.012386528,0.012200066,0.012169929,0.011701432,0.012652444,0.012960902,0.011521472,0.012413664,0.0111221
TAG(46:0_FA14:0),0.265056689,0.305689862,0.288474225,0.296003133,0.283011249,0.294089038,0.279532616,0.283620282,0.278757906,0.305391067,0.30204918,0.289561227,0.295397111,0.306896042,0.288560152,0.311337997,0.305234476,0.287687491,0.267367418,0.306759745,0.311723594,0.314680793,0.279771737
TAG(46:0_FA16:0),0.611343566,0.660737684,0.619941149,0.664598131,0.643200852,0.631979537,0.61664559,0.616380954,0.638999162,0.65368092,0.665932655,0.611255769,0.636609218,0.645415364,0.597662547,0.660038868,0.674628245,0.593325491,0.607167721,0.643874778,0.661517762,0.677552913,0.628770045
TAG(46:0_FA18:0),0.03809252,0.038425301,0.038785708,0.041753863,0.037945473,0.036999376,0.036361385,0.039047412,0.037466661,0.038486487,0.040008306,0.036951392,0.038545304,0.038380087,0.038377343,0.033761304,0.03851944,0.037316128,0.040012063,0.038226608,0.038373507,0.038182429,0.035857748
TAG(46:1_FA14:0),0.484984596,0.579552481,0.508467031,0.543181455,0.510536407,0.486978358,0.517562353,0.464917717,0.476155053,0.548970427,0.519032878,0.508203018,0.49610392,0.531458533,0.490158435,0.487395394,0.509042513,0.49123822,0.493201985,0.470189239,0.482771707,0.483680655,0.459594611
TAG(46:1_FA16:0),0.718910226,0.848748075,0.774061664,0.796724995,0.803947751,0.752388059,0.762606313,0.700962181,0.725671635,0.830653316,0.790417913,0.732691193,0.771295818,0.735836008,0.731968025,0.740798976,0.740664756,0.767279825,0.746916513,0.70821545,0.783389734,0.75293503,0.686781411
TAG(46:1_FA16:1),0.164948385,0.177469366,0.180612703,0.188540319,0.175603224,0.183277247,0.177239246,0.166111675,0.16436947,0.17708692,0.180790707,0.163711784,0.175592197,0.169967237,0.165594149,0.158539443,0.169215961,0.173211221,0.17509833,0.172949627,0.168750422,0.166044667,0.159046065
TAG(46:1_FA18:0),0.018957842,0.021263481,0.021469279,0.022079843,0.020585623,0.021166744,0.020395436,0.019307291,0.020121827,0.021532889,0.0215356,0.020280781,0.020526212,0.019217715,0.019778961,0.020128205,0.018756163,0.020120851,0.021024888,0.019515357,0.019307195,0.019739624,0.018574537
TAG(46:1_FA18:1),0.357194587,0.419754336,0.390483614,0.416726653,0.361897763,0.361797874,0.376785102,0.347080874,0.368332744,0.409468814,0.41925136,0.376276327,0.385633178,0.376706377,0.385423023,0.367457403,0.391242763,0.37959346,0.398345805,0.40230232,0.369848858,0.377841715,0.340699575
TAG(46:2_FA14:0),0.236599253,0.284373047,0.262019005,0.273709988,0.267678305,0.265295446,0.249024337,0.236139267,0.234613122,0.280974221,0.256124629,0.258181658,0.245898075,0.248420038,0.248867954,0.260353635,0.25117943,0.2484106,0.249464744,0.237912502,0.253517698,0.238853325,0.224468955
TAG(46:2_FA16:0),0.351952284,0.422626659,0.376138285,0.398795438,0.401544444,0.379887784,0.364510439,0.35058802,0.347740199,0.410717579,0.39125313,0.387957039,0.362928477,0.359595914,0.365697243,0.375044935,0.396832334,0.370242818,0.381388813,0.363874373,0.372521236,0.36394079,0.342214984
TAG(46:2_FA16:1),0.111642022,0.125035505,0.125407186,0.132625824,0.126687295,0.13811563,0.130512139,0.112219829,0.116209791,0.126151092,0.120722876,0.121034835,0.123744317,0.11727628,0.117252395,0.109828707,0.11889426,0.115989443,0.1185329,0.116918732,0.114903399,0.110036037,0.112079332
TAG(46:2_FA18:1),0.14243985,0.153763148,0.15041975,0.162630625,0.151086949,0.148577722,0.148388259,0.133133292,0.144015158,0.160000044,0.159453287,0.154533379,0.150442169,0.144425951,0.145346175,0.147820623,0.151307251,0.153274554,0.149414686,0.151083225,0.146117835,0.146856283,0.135073645
TAG(46:2_FA18:2),0.525449764,0.623802851,0.595266514,0.580582966,0.599972706,0.58746254,0.543394863,0.607439547,0.597018907,0.632363728,0.618209404,0.621944755,0.54469896,0.582195278,0.591354418,0.595047798,0.620689036,0.611191109,0.599681265,0.592167361,0.569531374,0.555043364,0.503541274
TAG(46:3_FA14:0),0.037781669,0.044896525,0.040219816,0.041661431,0.040813873,0.040209147,0.039098759,0.035577875,0.037717153,0.044074325,0.039327227,0.041641711,0.037972428,0.039230464,0.037075775,0.037827502,0.042111132,0.037549301,0.04030166,0.03721829,0.037791142,0.039008339,0.035963545
TAG(46:3_FA16:0),0.04365589,0.054148228,0.048710488,0.049704945,0.049078106,0.04825333,0.047513928,0.042202885,0.046695548,0.052159946,0.049373941,0.049814186,0.045787091,0.046950815,0.045060359,0.045947591,0.051867097,0.048047133,0.048974267,0.045483567,0.048919666,0.047408154,0.041461601
TAG(46:3_FA16:1),0.03529331,0.038636195,0.037033012,0.037192377,0.037507982,0.038880354,0.036634501,0.032110661,0.033666277,0.03673231,0.034207271,0.036537404,0.034007767,0.034043935,0.034562692,0.033429941,0.035387682,0.034574527,0.036676559,0.035054341,0.034777232,0.035632152,0.033023629
TAG(46:3_FA18:1),0.050927121,0.059693097,0.055666174,0.055868948,0.052780381,0.054502895,0.054024863,0.049527299,0.051170277,0.058360385,0.054380217,0.057637658,0.053208995,0.05250444,0.052563367,0.052893132,0.056039563,0.053905325,0.056172728,0.05555248,0.052911995,0.054790142,0.04655234
TAG(46:3_FA18:2),0.176632832,0.219084865,0.199237099,0.19405341,0.20462954,0.193372371,0.185601031,0.189153817,0.190299606,0.204672947,0.199036262,0.208734243,0.186163172,0.196184446,0.193294876,0.192145791,0.214931798,0.194116419,0.204303724,0.194999946,0.186783182,0.186524706,0.177507999
TAG(46:3_FA18:3),0.187486049,0.214428209,0.209290932,0.215076553,0.205938185,0.209411145,0.204119041,0.191545455,0.198878247,0.224435298,0.200730424,0.200183452,0.193130793,0.198878902,0.185155153,0.194657322,0.211686304,0.209314487,0.207900523,0.203029966,0.211739969,0.194907785,0.178591259
TAG(46:4_FA18:2),0.06696634,0.080524041,0.073834752,0.071930675,0.07478773,0.074674579,0.070456139,0.071639048,0.071006402,0.074733842,0.074574703,0.078347026,0.070214191,0.068995484,0.071820838,0.070149059,0.080599604,0.075330372,0.075897506,0.071620268,0.071598581,0.072012162,0.066654892
TAG(47:0_FA14:0),0.025844862,0.030311043,0.026507641,0.029910968,0.027705224,0.02834482,0.027408077,0.025224427,0.026199917,0.029042985,0.026480369,0.026969106,0.026223132,0.025359157,0.027433912,0.02700326,0.029123526,0.028050899,0.027709474,0.025788527,0.028215422,0.027995779,0.026257582
TAG(47:0_FA16:0),0.156366565,0.177175931,0.160866569,0.176116266,0.162428457,0.170145038,0.159432794,0.150318757,0.15198511,0.165800209,0.16235001,0.171982348,0.157876985,0.156669751,0.151575995,0.160849999,0.169558115,0.171214798,0.158170262,0.163715322,0.172704857,0.169285979,0.152914083
TAG(47:0_FA17:0),0.019023848,0.019362093,0.019187605,0.019466276,0.018654441,0.020598927,0.019617796,0.018747493,0.017887164,0.019170914,0.017556051,0.019641051,0.018219764,0.018312871,0.018458364,0.017609809,0.017969556,0.020064133,0.019241082,0.018739915,0.018235412,0.018703787,0.01851295
TAG(47:1_FA14:0),0.044638444,0.052030126,0.046922621,0.052899176,0.050657002,0.053008559,0.050599145,0.04480611,0.048396404,0.05033203,0.048131811,0.046634817,0.046768597,0.049791892,0.045604986,0.046349885,0.048423419,0.049645401,0.045844187,0.047364952,0.047851447,0.048096528,0.045763905
TAG(47:1_FA16:0),0.058048282,0.065076804,0.0596255,0.073273626,0.064477816,0.075594329,0.065800921,0.052825786,0.059621322,0.062265593,0.061980718,0.061172894,0.05885718,0.059065116,0.061023533,0.056098517,0.059493838,0.059274716,0.060952611,0.056088304,0.062506165,0.060702326,0.057085538
TAG(47:1_FA16:1),0.01885512,0.019722163,0.019365178,0.027982059,0.022065283,0.031436314,0.023589594,0.017917859,0.0186938,0.018053231,0.017571615,0.018079204,0.01784158,0.01820713,0.018532988,0.017474836,0.017884238,0.019041038,0.018810474,0.018197468,0.018511138,0.018930281,0.017816424
TAG(47:1_FA17:0),0.007877818,0.008452165,0.008199309,0.010123519,0.009000458,0.009634304,0.008777538,0.00819836,0.007678981,0.008537137,0.008155966,0.007816712,0.007911487,0.007795508,0.008463049,0.007945047,0.007752343,0.007335074,0.007870976,0.007725591,0.007867071,0.007811656,0.007244511
TAG(47:1_FA18:1),0.033468027,0.035581279,0.033477819,0.039509276,0.034010217,0.035421469,0.034990122,0.031596431,0.03360929,0.034382692,0.037645131,0.034260521,0.033964247,0.033967058,0.034655192,0.033103746,0.034036764,0.033792716,0.034572852,0.035775571,0.034633476,0.033887284,0.031248549
TAG(47:2_FA14:0),0.028523558,0.034403372,0.032582056,0.035543485,0.033186209,0.033549659,0.032654655,0.027523052,0.030263476,0.034917268,0.031073936,0.030471072,0.029948969,0.029925502,0.029291274,0.029588827,0.031592975,0.029714254,0.029779079,0.028827007,0.030086782,0.029745891,0.028603697
TAG(47:2_FA18:1),0.014104962,0.016094089,0.014184824,0.017024539,0.014449737,0.015456985,0.015071573,0.012546043,0.013443486,0.013954115,0.015471501,0.014870905,0.013958445,0.014185798,0.014509032,0.014632507,0.013402096,0.014286202,0.014600193,0.014655136,0.014068498,0.014009794,0.012938421
TAG(47:2_FA18:2),0.053942401,0.068388386,0.065532361,0.06240184,0.064552748,0.064391636,0.058603692,0.062210064,0.062390244,0.062694521,0.0613209,0.061582663,0.060651364,0.060718024,0.061183592,0.062181446,0.065645315,0.061585853,0.061265821,0.062760643,0.058124372,0.059083884,0.054992645
TAG(48:0_FA14:0),0.109446931,0.113372675,0.10918687,0.115806303,0.110036497,0.104491926,0.103202907,0.106124855,0.114085375,0.120636375,0.118907783,0.114099088,0.109402853,0.117590505,0.10592938,0.112473023,0.11598655,0.113137587,0.116479586,0.109995722,0.114087889,0.114049393,0.106188383
TAG(48:0_FA16:0),1.755686789,1.779625915,1.645565121,1.790190474,1.718948733,1.643684115,1.633082714,1.67841576,1.769331098,1.78438428,1.810544747,1.779472664,1.723914527,1.781849496,1.687195497,1.785361344,1.951940552,1.779070176,1.817718855,1.824172404,1.888887285,1.784068358,1.685051793
TAG(48:0_FA18:0),0.108423565,0.102540061,0.103097516,0.102938716,0.102665841,0.102716005,0.097511077,0.106186498,0.106479788,0.10679265,0.112260343,0.104482136,0.100883079,0.107405932,0.10509399,0.103755916,0.107624724,0.109400657,0.11021418,0.110682083,0.10704438,0.108217987,0.099324644
TAG(48:1_FA14:0),1.124652433,1.307922417,1.186787826,1.276095143,1.224304696,1.170088812,1.146939812,1.07420509,1.138201398,1.223953072,1.228327042,1.21292746,1.159248065,1.188016368,1.116025089,1.127710332,1.199633684,1.164668562,1.163403194,1.159119022,1.107564592,1.159842683,1.136832891
TAG(48:1_FA16:0),1.877228892,2.260061743,2.04638172,2.179756218,2.126653085,2.060734507,2.031133763,1.879064405,1.862978149,2.089532268,2.136142149,2.128135997,1.977825008,2.018965762,1.934575202,2.005530602,2.023904638,2.052933702,1.993045086,2.08698119,1.94485286,2.006930174,2.056777605
TAG(48:1_FA16:1),0.325007243,0.370291443,0.373162728,0.3680988,0.351207142,0.341765891,0.357763509,0.345117254,0.336460623,0.351825391,0.344909123,0.361102181,0.33739004,0.324574987,0.36557947,0.342444514,0.338630307,0.350031061,0.35860052,0.341616533,0.346462736,0.34349064,0.347529275
TAG(48:1_FA18:0),0.056660259,0.06114519,0.062888832,0.0608028,0.060578406,0.05736767,0.061133788,0.057298786,0.058487885,0.060561695,0.062258479,0.057458872,0.061007447,0.054126842,0.060779758,0.056719574,0.059731948,0.063429873,0.059624227,0.06345034,0.057034475,0.056063269,0.056759033
TAG(48:1_FA18:1),0.915449165,1.010750068,0.884214521,1.003793889,0.90602634,0.931352152,0.919660801,0.843972245,0.822399478,0.937348204,0.996666342,0.94421541,0.866047015,0.8851936,0.925464888,0.882159131,0.880312455,0.895794107,0.930661469,0.949050972,0.842941278,0.914021843,0.866071164
TAG(48:2_FA14:0),1.129674926,1.363086275,1.29718771,1.372437264,1.283982634,1.284600845,1.283257929,1.201985233,1.261143686,1.365048132,1.297635408,1.248153893,1.25032836,1.276799803,1.223758158,1.228512484,1.231194419,1.235492094,1.253431223,1.226302005,1.245515949,1.266577867,1.204258143
TAG(48:2_FA16:0),1.395970001,1.67785404,1.552521296,1.664535499,1.576835157,1.55817792,1.58239845,1.454842605,1.540572832,1.627641185,1.581032972,1.519460742,1.559522009,1.506815073,1.472606325,1.525466249,1.595737367,1.510135531,1.523634145,1.55619606,1.479442979,1.483415096,1.43924316
TAG(48:2_FA16:1),0.606771223,0.670158831,0.682202293,0.699443339,0.675229036,0.673240201,0.674598045,0.658978814,0.667650098,0.66341158,0.675286037,0.631078818,0.64775927,0.639855951,0.625753471,0.635776758,0.617546641,0.663790923,0.657109227,0.663892332,0.665576469,0.632634318,0.597222114
TAG(48:2_FA18:0),0.035138552,0.038488228,0.038890369,0.039752053,0.037345658,0.038018425,0.039014406,0.035861451,0.037536297,0.038286888,0.039349797,0.035373863,0.04006301,0.036941712,0.038442285,0.037212518,0.039658068,0.037654116,0.03686572,0.038409978,0.037128621,0.036401753,0.034805399
TAG(48:2_FA18:1),0.732935801,0.820718199,0.759179088,0.852926585,0.755508896,0.76151755,0.77088541,0.710069006,0.723565601,0.772345046,0.815457079,0.776723708,0.736111595,0.765578356,0.75703092,0.758867213,0.763170934,0.781234891,0.779126257,0.790498924,0.761978922,0.786517457,0.707246627
TAG(48:2_FA18:2),1.325136959,1.605125424,1.505268608,1.590115243,1.580801331,1.591063821,1.497954844,1.538766433,1.568282353,1.52617805,1.640093741,1.508520549,1.472557986,1.470085277,1.527383497,1.523383735,1.654588776,1.560086722,1.513897112,1.503716342,1.474378411,1.463553784,1.420130489
TAG(48:3_FA14:0),0.32426106,0.409204104,0.379754153,0.372484444,0.381445884,0.371978605,0.369891192,0.349359081,0.361240847,0.400853783,0.368764735,0.369615143,0.356616718,0.366180445,0.343930477,0.364182488,0.384558875,0.376404574,0.380268959,0.35580999,0.376589077,0.36856153,0.33478684
TAG(48:3_FA16:0),0.292801149,0.372910174,0.33365642,0.345044234,0.343877407,0.349925358,0.337541139,0.320913332,0.330104769,0.358359545,0.345986099,0.353707075,0.318816946,0.325737803,0.318154257,0.322259058,0.345105039,0.329584605,0.346974014,0.327578322,0.323994409,0.332415882,0.307551854
TAG(48:3_FA16:1),0.24396606,0.264598517,0.26781273,0.268230185,0.267743143,0.269182697,0.261701715,0.251889992,0.255769185,0.273544815,0.248641991,0.261127886,0.248478753,0.244642173,0.259174002,0.249015462,0.260716549,0.249856889,0.266439431,0.254370546,0.257988194,0.247357036,0.238177447
TAG(48:3_FA18:1),0.283704236,0.320751344,0.297937286,0.314060412,0.295407688,0.298463669,0.287153882,0.265399735,0.296127665,0.312629502,0.312837507,0.325803877,0.281891354,0.285324007,0.294349664,0.299377692,0.294288009,0.302151003,0.308972637,0.31127132,0.289155008,0.298956324,0.274193429
TAG(48:3_FA18:2),0.994233835,1.243294422,1.158740993,1.086501986,1.204127327,1.114793833,1.089755752,1.152847768,1.14998823,1.18684715,1.182026398,1.150307142,1.079583042,1.092876315,1.133989741,1.122653142,1.161411117,1.141449311,1.152457672,1.106552303,1.098250869,1.108916941,1.002624592
TAG(48:3_FA18:3),0.661899658,0.756322742,0.753943723,0.744762924,0.72388092,0.727027503,0.69706936,0.673763873,0.722293709,0.77517204,0.699075677,0.688220117,0.657967216,0.68836309,0.644851926,0.717359897,0.732599786,0.728597755,0.72036993,0.707590062,0.764477925,0.684790066,0.640858161
TAG(48:4_FA14:0),0.028096227,0.035383164,0.030976369,0.031165104,0.031486712,0.02980238,0.029616722,0.028336269,0.029512083,0.033359806,0.030782455,0.031785521,0.029376421,0.029316147,0.027422288,0.026962912,0.034112636,0.031708909,0.031806047,0.029839117,0.030578843,0.029353298,0.02670754
TAG(48:4_FA16:0),0.03342611,0.040985803,0.038121397,0.037968522,0.038365725,0.036960448,0.036384003,0.033267132,0.035878621,0.041348849,0.035911905,0.0371898,0.035785947,0.034765726,0.033879652,0.035663278,0.038970021,0.03643921,0.035996002,0.033798647,0.037193687,0.036757631,0.032391816
TAG(48:4_FA16:1),0.03479369,0.038580701,0.037320024,0.037507441,0.035903938,0.036842144,0.034332972,0.033269313,0.034524663,0.036398598,0.035389094,0.035763082,0.0340921,0.032320036,0.033764662,0.033675309,0.036376457,0.036244019,0.037126573,0.034924022,0.035535179,0.034930411,0.032272122
TAG(48:4_FA18:1),0.032867803,0.036016397,0.034025113,0.034352945,0.032889378,0.033721676,0.031810301,0.028479987,0.031215176,0.0364496,0.035523461,0.036227626,0.031935345,0.032837949,0.031672512,0.032374279,0.035658185,0.034301146,0.03522035,0.034525393,0.033188315,0.034327083,0.028927568
TAG(48:4_FA18:2),0.426517409,0.487414478,0.460978626,0.44352368,0.458160601,0.468018788,0.422658713,0.438152997,0.446485442,0.474754106,0.46710569,0.489883943,0.410148562,0.429105485,0.439871971,0.435558005,0.489064444,0.479427835,0.462327032,0.455962122,0.444414596,0.433929594,0.394728603
TAG(48:4_FA18:3),0.41817127,0.459828882,0.456634183,0.457855628,0.449800323,0.431877837,0.424444715,0.406381827,0.420856829,0.457574841,0.420684048,0.437844456,0.404360819,0.413983862,0.397817014,0.416887112,0.442326105,0.452033945,0.440898864,0.418704428,0.447408525,0.411987912,0.390272055
TAG(48:4_FA20:4),0.071105471,0.075928332,0.075654794,0.078817551,0.07785292,0.077347563,0.071117716,0.071916911,0.070924364,0.079791878,0.076131769,0.078308054,0.079197385,0.071718347,0.073481584,0.071557449,0.073082262,0.075190212,0.082370539,0.072487824,0.076052257,0.07327402,0.075294764
TAG(48:5_FA18:2),0.042049084,0.051211212,0.048240346,0.046955447,0.048326972,0.045767181,0.044698545,0.046089257,0.046038888,0.047896897,0.04703719,0.050052748,0.046090955,0.045852438,0.045821431,0.04542518,0.050419005,0.049988356,0.049143877,0.048141442,0.045720257,0.045616572,0.041531675
TAG(48:5_FA18:3),0.146998997,0.162013783,0.165511357,0.159824925,0.157284735,0.150675527,0.151703663,0.139814383,0.152140131,0.16834565,0.147073544,0.152268398,0.141657292,0.14207562,0.14091788,0.146877851,0.153938327,0.160308705,0.156985807,0.148437923,0.160382821,0.148442597,0.136908589
TAG(49:0_FA16:0),0.25911368,0.263520909,0.24335022,0.247751896,0.243663467,0.238572825,0.229979124,0.223162841,0.240660849,0.259580986,0.242359643,0.27656257,0.237436851,0.24094116,0.230960403,0.24581299,0.279702084,0.274744305,0.276319929,0.258797654,0.265961969,0.265206728,0.231113927
TAG(49:0_FA17:0),0.084048757,0.077851391,0.076709722,0.074635689,0.074032455,0.07494192,0.073537829,0.074169383,0.075503649,0.079259066,0.072378265,0.08499965,0.07543353,0.073828885,0.076028694,0.075098197,0.08714061,0.086220194,0.087258528,0.082847709,0.080955072,0.082063552,0.073333493
TAG(49:0_FA18:0),0.041571325,0.039844098,0.03876197,0.038864583,0.036669279,0.03848385,0.038267344,0.037791742,0.037953732,0.0389178,0.036730488,0.042808171,0.037588867,0.03686173,0.036665875,0.037931473,0.044204554,0.042824194,0.043918596,0.041795121,0.041083456,0.041156103,0.03728056
TAG(49:1_FA14:0),0.047711241,0.055831486,0.050604314,0.0510601,0.049084382,0.049432535,0.049663573,0.042678424,0.045471019,0.053100514,0.047858268,0.052931443,0.044965168,0.047800711,0.045787393,0.047098432,0.050123273,0.049429641,0.048542927,0.049774921,0.047770352,0.048009784,0.044170075
TAG(49:1_FA16:0),0.535712166,0.64492388,0.572193193,0.585572165,0.591922293,0.579285997,0.550137315,0.514446041,0.532277746,0.615892287,0.54438377,0.582128501,0.542917076,0.5320596,0.520379922,0.537814229,0.593390176,0.565326696,0.588840978,0.542048276,0.55585906,0.565333579,0.51132629
TAG(49:1_FA16:1),0.028856085,0.031004865,0.030337994,0.033476745,0.030707013,0.036464291,0.031909531,0.026883966,0.027576609,0.030349928,0.027453625,0.029719405,0.027050173,0.027430833,0.02844585,0.028332725,0.02966466,0.029762949,0.029248687,0.029128102,0.028771376,0.027850147,0.02741313
TAG(49:1_FA17:0),0.058170989,0.061556286,0.059866319,0.061956108,0.058960956,0.060882622,0.058985374,0.053632744,0.056670778,0.059356931,0.055615058,0.057935966,0.054047084,0.054463287,0.055927373,0.055126495,0.059159648,0.059751611,0.057433965,0.057733805,0.055849733,0.055805149,0.053857316
TAG(49:1_FA18:1),0.263568304,0.286970637,0.267440321,0.286737095,0.269065203,0.272469248,0.260631904,0.233713305,0.25506755,0.275262874,0.266848154,0.282420364,0.252679625,0.254292154,0.25753723,0.256820511,0.274827655,0.2763372,0.275416284,0.260629857,0.263200833,0.260275405,0.236868663
TAG(49:2_FA14:0),0.052492998,0.060773437,0.058200607,0.057955372,0.056529493,0.05488086,0.05256069,0.048410185,0.053739846,0.058307809,0.056042652,0.056766292,0.05195695,0.052171115,0.051362651,0.053062796,0.056703945,0.055821024,0.056544544,0.052760197,0.053993339,0.054183365,0.051143031
TAG(49:2_FA16:0),0.260754251,0.303521084,0.282153507,0.296488267,0.270514966,0.269919832,0.271897066,0.240834191,0.255209901,0.277326735,0.270719992,0.275820255,0.257754878,0.267726354,0.254585714,0.270540206,0.293591792,0.266612049,0.27105349,0.266086004,0.272047628,0.262366099,0.259029922
TAG(49:2_FA16:1),0.105921797,0.120620672,0.116288013,0.127227309,0.12130299,0.130865762,0.115378329,0.102610398,0.104098205,0.118726855,0.111042495,0.121610368,0.106771171,0.104887656,0.10583322,0.109758778,0.11770129,0.109605362,0.111166011,0.103868042,0.112166323,0.10444992,0.101620442
TAG(49:2_FA17:0),0.024322553,0.025889549,0.025048022,0.027031778,0.025170326,0.024747636,0.025342396,0.023743794,0.023365575,0.02425219,0.023842466,0.024738719,0.024080466,0.02347675,0.023339394,0.022128893,0.025959488,0.024718998,0.025399292,0.025474139,0.024272038,0.023894391,0.023474387
TAG(49:2_FA18:1),0.094468877,0.098527741,0.094318578,0.102205893,0.088355829,0.098079763,0.092814597,0.077648198,0.088056696,0.095560758,0.096390735,0.0955177,0.088842174,0.089710006,0.090009355,0.08739066,0.096313035,0.095480992,0.095367737,0.0915891,0.091630765,0.090286206,0.085282583
TAG(49:2_FA18:2),0.302054715,0.355234221,0.339016942,0.334841662,0.33767473,0.342057332,0.318567917,0.335417123,0.333755248,0.329064123,0.324253537,0.347254068,0.316139347,0.318224196,0.328838044,0.320929589,0.365999284,0.352032741,0.345635464,0.340496946,0.325379546,0.314487607,0.30428879
