Molecule List Name,Precursor Name,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Explicit Retention Time,Explicit Retention Time Window,Note
PS,PS(14:0_22:5),780.482,-1,329.249,-1,6.89,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:0_22:6),778.466,-1,327.233,-1,6.56,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(14:1_14:1),674.4,-1,225.2,-1,3.64,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_14:0),706.466,-1,227.202,-1,7.06,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_16:0),734.498,-1,255.233,-1,7.83,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_16:1),732.482,-1,253.217,-1,6.2,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_18:0),760.513,-1,283.264,-1,7.93,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_18:1),760.513,-1,281.249,-1,7.85,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_18:2),758.498,-1,279.233,-1,7.02,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_18:3),756.482,-1,277.217,-1,6.24,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_20:1),788.545,-1,309.28,-1,9.31,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_20:2),786.529,-1,307.264,-1,8.3,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_20:3),784.513,-1,305.249,-1,7.34,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_20:4),782.498,-1,303.233,-1,6.87,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_20:5),780.482,-1,301.217,-1,6.21,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_22:4),810.529,-1,331.264,-1,8.47,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_22:5),808.513,-1,329.249,-1,7.86,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(16:0_22:6),806.498,-1,327.233,-1,7.37,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_14:0),734.498,-1,227.202,-1,7.91,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_16:1),760.513,-1,253.217,-1,8.23,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_18:0),790.56,-1,283.264,-1,7.97,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_18:1),788.545,-1,281.249,-1,6.92,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_18:2),786.529,-1,279.233,-1,6.14,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_18:3),784.513,-1,277.217,-1,5.61,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_20:0),818.592,-1,283.264,-1,7.86,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_20:1),816.576,-1,309.28,-1,7.97,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_20:2),814.56,-1,307.264,-1,7.06,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_20:3),812.545,-1,305.249,-1,6.65,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_20:4),810.529,-1,303.233,-1,6.23,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_20:5),808.513,-1,301.217,-1,5.73,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_22:4),838.56,-1,331.264,-1,6.95,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_22:5),836.545,-1,329.249,-1,6.69,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:0_22:6),834.529,-1,327.233,-1,6.12,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_16:1),758.498,-1,281.249,-1,5.58,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_18:1),786.529,-1,281.249,-1,6.19,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_18:2),784.513,-1,279.233,-1,6.06,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_18:3),782.498,-1,277.217,-1,5.61,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_20:1),814.56,-1,309.28,-1,6.21,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_20:2),812.545,-1,307.264,-1,6.21,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_20:3),810.529,-1,305.249,-1,6.22,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_20:4),808.513,-1,303.233,-1,5.57,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_20:5),806.498,-1,301.217,-1,5.29,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_22:4),836.545,-1,331.264,-1,6.53,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_22:5),834.529,-1,329.249,-1,6.53,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:1_22:6),832.513,-1,327.233,-1,6.17,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_16:1),756.482,-1,279.233,-1,5.62,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_18:2),782.498,-1,279.233,-1,5.64,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_18:3),780.482,-1,277.217,-1,5.28,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_20:1),812.545,-1,309.28,-1,6.68,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_20:2),810.529,-1,307.264,-1,6.21,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_20:3),808.513,-1,305.249,-1,5.24,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_20:4),806.498,-1,303.233,-1,5.52,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_20:5),804.482,-1,301.217,-1,5.18,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_22:4),834.529,-1,331.264,-1,6.2,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_22:5),832.513,-1,329.249,-1,5.56,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(18:2_22:6),830.498,-1,327.233,-1,4.94,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_16:1),788.545,-1,253.217,-1,5.86,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_18:1),816.56,-1,281.249,-1,6.8,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_18:2),814.561,-1,279.234,-1,6.07,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_18:3),812.545,-1,277.217,-1,5.56,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_20:1),844.607,-1,309.28,-1,7.9,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_20:2),842.592,-1,307.264,-1,6.97,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_20:3),840.576,-1,305.249,-1,6.37,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_20:4),838.56,-1,303.233,-1,6,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_20:5),836.545,-1,301.217,-1,5.44,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_22:4),866.592,-1,331.264,-1,6.7,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_22:5),864.576,-1,329.249,-1,6.05,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,PS(20:0_22:6),862.56,-1,327.233,-1,5.79,0.5,SIL_PS(15:0_18:1)_d7_SPLASH
PS,SIL_PS(15:0_18:1)_d7_SPLASH,753.547,-1,288.298,-1,5.61,0.5,NA
SM,SIL_SM(16:0)_d7_Lipidyzer,710.6,1,184.2,1,6.49,0.5,NA
SM,SIL_SM(18:1)_d7_Lipidyzer,736.6,1,184.2,1,6.66,0.5,NA
SM,SIL_SM(18:1)_d9_SPLASH,738.663,1,184.2,1,6.66,0.5,NA
SM,SIL_SM(24:0)_d7_Lipidyzer,822.7,1,184.2,1,9.64,0.5,NA
SM,SIL_SM(24:1)_d7_Lipidyzer,820.7,1,184.2,1,9.38,0.5,NA
SM,SM(14:0),675.5,1,184.1,1,5.6,0.5,SIL_SM(16:0)_d7_Lipidyzer
SM,SM(16:0),703.6,1,184.1,1,6.48,0.5,SIL_SM(16:0)_d7_Lipidyzer
SM,SM(18:0),731.6,1,184.1,1,7.67,0.5,SIL_SM(18:1)_d7_Lipidyzer
SM,SM(18:1),729.6,1,184.1,1,6.7,0.5,SIL_SM(18:1)_d7_Lipidyzer
SM,SM(20:0),759.6,1,184.1,1,8.26,0.5,SIL_SM(18:1)_d7_Lipidyzer
SM,SM(20:1),757.6,1,184.1,1,7.83,0.5,SIL_SM(18:1)_d7_Lipidyzer
SM,SM(22:0),787.7,1,184.1,1,9.38,0.5,SIL_SM(18:1)_d7_Lipidyzer
SM,SM(22:1),785.7,1,184.1,1,9.13,0.5,SIL_SM(18:1)_d7_Lipidyzer
SM,SM(24:0),815.7,1,184.1,1,9.64,0.5,SIL_SM(24:0)_d7_Lipidyzer
SM,SM(24:1),813.7,1,184.1,1,9.35,0.5,SIL_SM(24:1)_d7_Lipidyzer
SM,SM(26:0),843.7,1,184.1,1,9.93,0.5,SIL_SM(24:1)_d7_Lipidyzer
SM,SM(26:1),841.7,1,184.1,1,9.63,0.5,SIL_SM(24:1)_d7_Lipidyzer
TAG,SIL_TAG(15:0_18:1_15:0)_d7_SPLASH,829.37,1,570.5,1,11.59,0.5,NA
TAG,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer,859.8,1,586.6,1,12.16,0.5,NA
TAG,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer,887.8,1,586.5,1,12.73,0.5,NA
TAG,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer,885.8,1,586.6,1,12.18,0.5,NA
TAG,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer,883.8,1,586.6,1,11.68,0.5,NA
TAG,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer,881.8,1,586.6,1,11.32,0.5,NA
TAG,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer,909.8,1,586.6,1,11.81,0.5,NA
TAG,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer,907.8,1,586.6,1,11.55,0.5,NA
TAG,SIL_TAG(56:7_FA22:6)_d9_Lipidyzer,931.9,1,586.7,1,11.38,0.5,NA
TAG,TAG(40:0_FA14:0),712.645,1,467.409,1,10.32,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(40:0_FA16:0),712.645,1,439.378,1,10.33,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(42:0_FA14:0),740.676,1,495.441,1,10.71,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(42:0_FA16:0),740.676,1,467.409,1,10.71,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(42:1_FA14:0),738.661,1,493.425,1,10.34,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(42:1_FA16:0),738.661,1,465.394,1,10.37,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(42:1_FA16:1),738.661,1,467.409,1,10.35,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(42:1_FA18:1),738.661,1,439.378,1,10.36,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(42:2_FA18:2),736.645,1,439.378,1,10.07,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(44:0_FA14:0),768.708,1,523.472,1,11.12,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(44:0_FA16:0),768.708,1,495.441,1,11.12,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(44:0_FA18:0),768.708,1,467.409,1,11.12,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(44:1_FA14:0),766.692,1,521.456,1,10.73,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(44:1_FA16:0),766.692,1,493.425,1,10.74,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(44:1_FA16:1),766.692,1,495.441,1,10.71,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(44:1_FA18:1),766.692,1,467.409,1,10.72,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(44:2_FA14:0),764.676,1,519.441,1,10.41,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(44:2_FA16:0),764.676,1,491.409,1,10.41,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(44:2_FA16:1),764.676,1,493.425,1,10.38,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(44:2_FA18:1),764.676,1,465.394,1,10.38,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(44:2_FA18:2),764.676,1,467.409,1,10.4,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(44:3_FA18:2),762.661,1,465.394,1,10.12,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(45:0_FA14:0),782.723,1,537.488,1,11.38,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(45:0_FA16:0),782.723,1,509.456,1,11.38,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(45:1_FA16:0),780.708,1,507.4,1,10.93,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(45:1_FA18:1),780.708,1,481.4,1,10.91,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(46:0_FA14:0),796.7,1,551.503,1,11.61,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(46:0_FA16:0),796.7,1,523.472,1,11.62,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(46:0_FA18:0),796.7,1,495.441,1,11.63,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(46:1_FA14:0),794.7,1,549.5,1,11.12,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(46:1_FA16:0),794.7,1,521.4,1,11.14,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(46:1_FA16:1),794.7,1,523.472,1,11.14,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(46:1_FA18:0),794.7,1,493.425,1,11.16,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(46:1_FA18:1),794.7,1,495.441,1,11.15,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(46:2_FA14:0),792.7,1,547.5,1,10.76,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(46:2_FA16:0),792.7,1,519.441,1,10.77,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(46:2_FA16:1),792.7,1,521.4,1,10.73,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(46:2_FA18:1),792.7,1,493.425,1,10.74,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(46:2_FA18:2),792.7,1,495.441,1,10.77,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(46:3_FA14:0),790.7,1,545.5,1,10.43,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(46:3_FA16:0),790.7,1,517.4,1,10.49,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(46:3_FA16:1),790.7,1,519.441,1,10.41,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(46:3_FA18:1),790.7,1,491.409,1,10.43,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(46:3_FA18:2),790.7,1,493.425,1,10.43,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(46:3_FA18:3),790.7,1,495.441,1,10.49,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(46:4_FA18:2),788.7,1,491.409,1,10.15,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(47:0_FA14:0),810.7,1,565.5,1,11.9,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(47:0_FA16:0),810.7,1,537.4,1,11.9,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(47:0_FA17:0),810.7,1,523.472,1,11.87,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(47:1_FA14:0),808.7,1,563.5,1,11.38,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(47:1_FA16:0),808.7,1,535.4,1,11.38,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(47:1_FA16:1),808.7,1,537.4,1,11.4,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(47:1_FA17:0),808.7,1,521.4,1,11.38,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(47:1_FA18:1),808.7,1,509.4,1,11.39,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(47:2_FA14:0),806.7,1,561.5,1,10.98,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(47:2_FA16:1),806.7,1,535.4,1,10.97,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(47:2_FA18:1),806.7,1,507.4,1,10.95,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(47:2_FA18:2),806.7,1,509.4,1,10.98,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(48:0_FA14:0),824.7,1,579.5,1,12.19,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:0_FA16:0),824.7,1,551.4,1,12.17,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:0_FA18:0),824.7,1,523.472,1,12.2,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(48:1_FA14:0),822.7,1,577.5,1,11.62,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:1_FA16:0),822.7,1,549.4,1,11.6,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:1_FA16:1),822.7,1,551.4,1,11.63,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(48:1_FA18:0),822.7,1,521.4,1,11.63,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(48:1_FA18:1),822.7,1,523.472,1,11.62,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(48:2_FA14:0),820.7,1,575.5,1,11.18,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:2_FA16:0),820.7,1,547.4,1,11.18,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:2_FA16:1),820.7,1,549.4,1,11.14,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(48:2_FA18:0),820.7,1,519.441,1,11.22,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(48:2_FA18:1),820.7,1,521.4,1,11.16,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(48:2_FA18:2),820.7,1,523.472,1,11.2,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(48:3_FA14:0),818.7,1,573.5,1,10.8,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:3_FA16:0),818.7,1,545.4,1,10.8,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:3_FA16:1),818.7,1,547.4,1,10.78,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(48:3_FA18:1),818.7,1,519.441,1,10.78,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(48:3_FA18:2),818.7,1,521.4,1,10.8,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(48:3_FA18:3),818.7,1,523.472,1,10.88,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(48:4_FA14:0),816.7,1,571.5,1,10.5,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:4_FA16:0),816.7,1,543.4,1,10.52,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(48:4_FA16:1),816.7,1,545.4,1,10.49,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(48:4_FA18:1),816.7,1,517.4,1,10.49,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(48:4_FA18:2),816.7,1,519.441,1,10.47,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(48:4_FA18:3),816.7,1,521.4,1,10.49,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(48:4_FA20:4),816.7,1,495.441,1,10.67,0.5,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer
TAG,TAG(48:5_FA18:2),814.7,1,517.4,1,10.22,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(48:5_FA18:3),814.7,1,519.441,1,10.22,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(49:0_FA16:0),838.8,1,565.5,1,12.53,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(49:0_FA17:0),838.8,1,551.503,1,12.54,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(49:0_FA18:0),838.8,1,537.5,1,12.56,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(49:1_FA14:0),836.8,1,591.6,1,11.9,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(49:1_FA16:0),836.8,1,563.5,1,11.91,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(49:1_FA16:1),836.8,1,565.5,1,11.92,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(49:1_FA17:0),836.8,1,549.5,1,11.9,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(49:1_FA18:1),836.8,1,537.5,1,11.91,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(49:2_FA14:0),834.8,1,589.6,1,11.4,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(49:2_FA16:0),834.8,1,561.5,1,11.45,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(49:2_FA16:1),834.8,1,563.5,1,11.38,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(49:2_FA17:0),834.8,1,547.5,1,11.45,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(49:2_FA18:1),834.8,1,535.5,1,11.38,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(49:2_FA18:2),834.8,1,537.5,1,11.45,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(49:3_FA16:0),832.8,1,559.5,1,10.99,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(49:3_FA16:1),832.8,1,561.5,1,10.99,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(49:3_FA18:2),832.8,1,535.5,1,11.01,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(49:3_FA18:3),832.8,1,537.5,1,11.07,0.5,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer
TAG,TAG(50:0_FA14:0),852.8,1,607.6,1,12.77,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:0_FA16:0),852.8,1,579.5,1,12.77,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:0_FA18:0),852.8,1,551.503,1,12.78,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:1_FA14:0),850.8,1,605.6,1,12.23,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:1_FA16:0),850.8,1,577.5,1,12.12,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:1_FA16:1),850.8,1,579.5,1,12.23,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:1_FA18:0),850.8,1,549.5,1,12.22,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:1_FA18:1),850.8,1,551.503,1,12.2,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(50:1_FA20:1),850.8,1,523.472,1,12.17,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(50:2_FA14:0),848.8,1,603.6,1,11.64,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:2_FA16:0),848.8,1,575.5,1,11.73,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
TAG,TAG(50:2_FA16:1),848.8,1,577.5,1,11.63,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:2_FA18:0),848.8,1,547.5,1,11.71,0.5,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer
TAG,TAG(50:2_FA18:1),848.8,1,549.5,1,11.66,0.5,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer
TAG,TAG(50:2_FA18:2),848.8,1,551.503,1,11.7,0.5,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer
TAG,TAG(50:2_FA20:2),848.8,1,523.472,1,11.65,0.5,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer
TAG,TAG(50:3_FA14:0),846.8,1,601.6,1,11.21,0.5,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer
